,material_id,space_group,K_VRH,kpoint_density,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
185,mp-12108,71,246.3643346,7000,23,78,55,59.66666667,24.44444444,78,46,63,17,57.33333333,7.555555556,63,50.9415,195.084,144.1425,147.0365,64.06333333,195.084,2041.4,2183,141.6,2088.6,62.93333333,2041.4,5,10,5,8.333333333,2.222222222,10,4,6,2,5.333333333,0.888888889,6,136,153,17,141.6666667,7.555555556,136,1.63,2.28,0.65,2.063333333,0.288888889,2.28,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,3,9,6,7,2.666666667,9,0,14,14,9.333333333,6.222222222,14,5,24,19,17.66666667,8.444444444,24,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,1,7,6,3,2.666666667,1,0,0,0,0,0,0,2,7,5,3.666666667,2.222222222,2,13.01,15.02,2.01,14.35,0.893333333,15.02,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226.3333333,1.777777778,225,-2,4,6,4.242640687,16.52836303,14.77217363,0.697662711
186,mp-1211,221,67.04158083,7000,21,48,27,34.5,13.5,21,11,70,59,40.5,29.5,11,44.955912,112.411,67.455088,78.683456,33.727544,44.955912,594.22,1814,1219.78,1204.11,609.89,594.22,3,12,9,7.5,4.5,3,4,5,1,4.5,0.5,4,144,170,26,157,13,144,1.36,1.69,0.33,1.525,0.165,1.36,2,2,0,2,0,2,0,0,0,0,0,0,1,10,9,5.5,4.5,1,0,0,0,0,0,0,3,12,9,7.5,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4.5,4.5,0,0,0,0,0,0,0,0,9,9,4.5,4.5,0,19.495,22.235,2.74,20.865,1.37,19.495,0,0,0,0,0,0,0,6.35E-06,6.35E-06,3.18E-06,3.18E-06,0,194,194,0,194,0,194,0,0,0,0,5.854186486,22.31854943,0.733824927
187,mp-12137,139,70.02518374,7000,14,30,16,21.6,6.72,14,7,78,71,60.2,21.28,69,28.0855,65.38,37.2945,45.4018,15.98256,28.0855,692.68,1687,994.32,1174.872,409.7024,692.68,2,14,12,10.8,3.52,12,3,4,1,3.6,0.48,3,111,176,65,128.4,19.04,111,1,1.9,0.9,1.62,0.248,1.65,2,2,0,2,0,2,0,2,2,0.8,0.96,0,0,10,10,4,4.8,0,0,0,0,0,0,0,2,12,10,6.8,4.16,4,0,0,0,0,0,0,0,4,4,1.6,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.6,1.92,0,13.96,37.77,23.81,21.314,6.5824,13.96,0,0.773,0.773,0.3092,0.37104,0,0,0,0,0,0,0,194,227,33,213.4,15.52,194,0,0,0,0,4.102275569,18.38265674,0.611354215
188,mp-12177,4,44.713,1000,8,52,44,20.57142857,17.95918367,8,87,90,3,87.85714286,1.224489796,87,15.9994,127.6,111.6006,47.88528571,45.55126531,15.9994,54.8,722.66,667.86,245.6171429,272.5959184,54.8,16,16,0,16,0,16,2,5,3,2.857142857,1.224489796,2,66,138,72,86.57142857,29.3877551,66,2.1,3.44,1.34,3.057142857,0.546938776,3.44,2,2,0,2,0,2,4,4,0,4,0,4,0,10,10,2.857142857,4.081632653,0,0,0,0,0,0,0,6,16,10,8.857142857,4.081632653,6,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,9.105,34.76333333,25.65833333,16.43595238,10.47278912,9.105,0,0.464,0.464,0.132571429,0.189387755,0,0,0,0,0,0,0,12,152,140,52,57.14285714,12,-2,6,8,4.786344211,5.302743477,14.99514105,0.262103704
189,mp-122,229,8.856822897,7000,56,56,0,56,0,56,9,9,0,9,0,9,137.327,137.327,0,137.327,0,137.327,1000,1000,0,1000,0,1000,2,2,0,2,0,2,6,6,0,6,0,6,215,215,0,215,0,215,0.89,0.89,0,0.89,0,0.89,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.59,63.59,0,63.59,0,63.59,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,229,0,229,0,0,0,0,3.578969298,63.71578679,0.653366614
190,mp-1220,216,137.5780707,7000,4,79,75,16.5,20.83333333,4,66,67,1,66.83333333,0.277777778,67,9.012182,196.966569,187.954387,40.33791317,52.20955194,9.012182,1337.33,1560,222.67,1522.888333,61.85277778,1560,2,11,9,3.5,2.5,2,2,6,4,2.666666667,1.111111111,2,96,136,40,102.6666667,11.11111111,96,1.57,2.54,0.97,1.731666667,0.269444444,1.57,1,2,1,1.833333333,0.277777778,2,0,0,0,0,0,0,0,10,10,1.666666667,2.777777778,0,0,14,14,2.333333333,3.888888889,0,2,25,23,5.833333333,6.388888889,2,0,1,1,0.166666667,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.166666667,0.277777778,0,7.89,16.7,8.81,9.358333333,2.447222222,7.89,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,199.1666667,8.611111111,194,0,0,0,0,7.006391834,9.560224606,0.602343519
191,mp-1222,180,195.5355642,7000,14,24,10,17.33333333,4.444444444,14,49,78,29,68.33333333,12.88888889,78,28.0855,51.9961,23.9106,36.0557,10.62693333,28.0855,1687,2180,493,1851.333333,219.1111111,1687,6,14,8,11.33333333,3.555555556,14,3,4,1,3.333333333,0.444444444,3,111,139,28,120.3333333,12.44444444,111,1.66,1.9,0.24,1.82,0.106666667,1.9,1,2,1,1.666666667,0.444444444,2,0,2,2,1.333333333,0.888888889,2,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,4,6,2,4.666666667,0.888888889,4,0,1,1,0.333333333,0.444444444,0,0,4,4,2.666666667,1.777777778,4,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,4,6,2,4.666666667,0.888888889,4,11.19,20.44,9.25,17.35666667,4.111111111,20.44,0,0.773,0.773,0.515333333,0.343555556,0.773,0,0,0,0,0,0,227,229,2,227.6666667,0.888888889,227,0,0,0,0,5.032446733,11.8971746,0.634453154
192,mp-1224,62,23.943,1000,8,80,72,44,36,8,71,87,16,79,8,71,15.9994,200.59,184.5906,108.2947,92.2953,15.9994,54.8,234.32,179.52,144.56,89.76,54.8,12,16,4,14,2,12,2,6,4,4,2,2,66,132,66,99,33,66,2,3.44,1.44,2.72,0.72,2,2,2,0,2,0,2,0,4,4,2,2,0,0,10,10,5,5,0,0,14,14,7,7,0,6,26,20,16,10,6,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,9.105,25.23758621,16.13258621,17.1712931,8.066293103,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,166,154,89,77,12,-2,2,4,2.828427125,9.841193472,18.272944,0.411590645
193,mp-1232,223,266.0291015,7000,42,78,36,51,13.5,42,50,63,13,53.25,4.875,50,95.96,195.084,99.124,120.741,37.1715,95.96,2041.4,2896,854.6,2682.35,320.475,2896,6,10,4,7,1.5,6,5,6,1,5.25,0.375,5,136,154,18,149.5,6.75,154,2.16,2.28,0.12,2.19,0.045,2.16,1,1,0,1,0,1,0,0,0,0,0,0,5,9,4,6,1.5,5,0,14,14,3.5,5.25,0,6,24,18,10.5,6.75,6,1,1,0,1,0,1,0,0,0,0,0,0,1,5,4,4,1.5,5,0,0,0,0,0,0,2,6,4,5,1.5,6,15.02,15.69,0.67,15.5225,0.25125,15.69,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,228,1.5,229,0,0,0,0,12.65651576,15.83929099,0.767334635
194,mp-1235,123,228.3574812,7000,22,77,55,49.5,27.5,22,43,60,17,51.5,8.5,43,47.867,192.217,144.35,120.042,72.175,47.867,1941,2739,798,2340,399,1941,4,9,5,6.5,2.5,4,4,6,2,5,1,4,141,160,19,150.5,9.5,141,1.54,2.2,0.66,1.87,0.33,1.54,2,2,0,2,0,2,0,0,0,0,0,0,2,7,5,4.5,2.5,2,0,14,14,7,7,0,4,23,19,13.5,9.5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,5.5,2.5,3,0,0,0,0,0,0,3,8,5,5.5,2.5,3,14.21,16.69,2.48,15.45,1.24,14.21,0,0,0,0,0,0,0,2.25E-05,2.25E-05,1.13E-05,1.13E-05,0,194,225,31,209.5,15.5,194,0,0,0,0,13.16952435,15.13603849,0.720136746
195,mp-12467,193,36.48256834,7000,20,51,31,31.625,14.53125,20,7,85,78,36.25,36.5625,7,40.078,121.76,81.682,70.70875,38.2884375,40.078,903.78,1115,211.22,1035.7925,99.009375,1115,2,15,13,6.875,6.09375,2,4,5,1,4.375,0.46875,4,139,176,37,162.125,17.34375,176,1,2.05,1.05,1.39375,0.4921875,1,2,2,0,2,0,2,0,3,3,1.125,1.40625,0,0,10,10,3.75,4.6875,0,0,0,0,0,0,0,2,15,13,6.875,6.09375,2,0,0,0,0,0,0,0,3,3,1.125,1.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.125,1.40625,0,31.56,37.77,6.21,35.44125,2.9109375,37.77,0,0,0,0,0,0,0,0,0,0,0,0,166,225,59,202.875,27.65625,225,0,0,0,0,3.755839851,31.26188669,0.641577057
196,mp-1251,123,233.0469869,7000,23,45,22,34,11,23,46,59,13,52.5,6.5,46,50.9415,102.9055,51.964,76.9235,25.982,50.9415,2183,2237,54,2210,27,2183,5,9,4,7,2,5,4,5,1,4.5,0.5,4,142,153,11,147.5,5.5,142,1.63,2.28,0.65,1.955,0.325,1.63,1,2,1,1.5,0.5,1,0,0,0,0,0,0,3,8,5,5.5,2.5,3,0,0,0,0,0,0,5,9,4,7,2,5,0,1,1,0.5,0.5,0,0,0,0,0,0,0,2,7,5,4.5,2.5,2,0,0,0,0,0,0,3,7,4,5,2,3,13.01,13.64,0.63,13.325,0.315,13.01,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,227,2,225,0,0,0,0,9.265803822,13.78557946,0.747592419
197,mp-12546,59,139.5800666,7000,22,29,7,27.25,2.625,29,43,64,21,58.75,7.875,64,47.867,63.546,15.679,59.62625,5.879625,63.546,1357.77,1941,583.23,1503.5775,218.71125,1357.77,4,11,7,9.25,2.625,11,4,4,0,4,0,4,132,160,28,139,10.5,132,1.54,1.9,0.36,1.81,0.135,1.9,1,2,1,1.25,0.375,1,0,0,0,0,0,0,2,10,8,8,3,10,0,0,0,0,0,0,4,11,7,9.25,2.625,11,0,1,1,0.75,0.375,1,0,0,0,0,0,0,0,8,8,2,3,0,0,0,0,0,0,0,1,8,7,2.75,2.625,1,11.07,16.69,5.62,12.475,2.1075,11.07,0,0,0,0,0,0,0,2.25E-05,2.25E-05,5.63E-06,8.45E-06,0,194,225,31,217.25,11.625,225,0,0,0,0,7.575520892,13.06995484,0.811250401
198,mp-12550,123,195.978282,7000,13,78,65,49.5,28.5,78,63,73,10,65.75,3.625,63,26.9815386,195.084,168.1024614,120.1738847,74.91011535,195.084,933.47,2041.4,1107.93,1593.51,447.89,2041.4,10,13,3,11,1,10,3,6,3,4.75,1.25,6,121,136,15,131.25,5.125,136,1.61,2.28,0.67,2.0175,0.2625,2.28,1,2,1,1.25,0.375,1,0,1,1,0.25,0.375,0,0,10,10,7,3.5,9,0,14,14,7,7,14,3,24,21,15.5,8.5,24,0,1,1,0.75,0.375,1,0,5,5,1.25,1.875,0,0,1,1,0.5,0.5,1,0,0,0,0,0,0,1,5,4,2.5,1.25,2,11.07,16.48,5.41,14.3975,1.66375,15.02,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225,-2,3,5,2.683281573,14.08910241,14.16367213,0.690132026
199,mp-12552,221,179.5059009,7000,13,28,15,24.25,5.625,28,61,73,12,64,4.5,61,26.9815386,58.6934,31.7118614,50.76543465,11.89194803,58.6934,933.47,1728,794.53,1529.3675,297.94875,1728,10,13,3,10.75,1.125,10,3,4,1,3.75,0.375,4,121,124,3,123.25,1.125,124,1.61,1.91,0.3,1.835,0.1125,1.91,2,2,0,2,0,2,0,1,1,0.25,0.375,0,0,8,8,6,3,8,0,0,0,0,0,0,3,10,7,8.25,2.625,10,0,0,0,0,0,0,0,5,5,1.25,1.875,0,0,2,2,1.5,0.75,2,0,0,0,0,0,0,2,5,3,2.75,1.125,2,10.32,16.48,6.16,11.86,2.31,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.446546025,0.223273013,0.5953947,225,225,0,225,0,225,0,0,0,0,7.412882976,11.37182206,0.859563551
200,mp-12564,216,55.44712085,20000,3,79,76,44.33333333,27.55555556,3,1,85,84,50.66666667,33.11111111,1,6.941,196.966569,190.025569,108.5558563,67.74323756,6.941,453.69,1337.33,883.64,898.2666667,296.3844444,453.69,1,15,14,9,5.333333333,1,2,6,4,4.333333333,1.555555556,2,128,139,11,134.3333333,4.222222222,128,0.98,2.54,1.56,1.856666667,0.584444444,0.98,1,2,1,1.333333333,0.444444444,1,0,3,3,1,1.333333333,0,0,10,10,6.666666667,4.444444444,0,0,14,14,4.666666667,6.222222222,0,1,25,24,13.66666667,8.444444444,1,0,1,1,0.666666667,0.444444444,0,0,3,3,1,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.666666667,0.888888889,1,16.59333333,31.56,14.96666667,21.61777778,6.628148148,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,206.6666667,27.11111111,166,-3,2,5,2.645751311,8.080117183,22.30923554,0.535594264
201,mp-12565,87,128.5460237,7000,25,79,54,68.2,17.28,79,52,66,14,63.2,4.48,66,54.938045,196.966569,142.028524,168.5608642,45.44912768,196.966569,1337.33,1519,181.67,1373.664,58.1344,1337.33,7,11,4,10.2,1.28,11,4,6,2,5.6,0.64,6,136,139,3,136.6,0.96,136,1.55,2.54,0.99,2.342,0.3168,2.54,1,2,1,1.2,0.32,1,0,0,0,0,0,0,5,10,5,9,1.6,10,0,14,14,11.2,4.48,14,7,25,18,21.4,5.76,25,0,1,1,0.8,0.32,1,0,0,0,0,0,0,0,5,5,1,1.6,0,0,0,0,0,0,0,1,5,4,1.8,1.28,1,10.48758621,16.7,6.212413793,15.45751724,1.987972414,16.7,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,217,225,8,223.4,2.56,225,-1,2,3,1.690308509,16.00299728,17.49059197,0.602815722
202,mp-12571,194,147.6364545,7000,4,72,68,30,28,4,45,78,33,63.33333333,12.22222222,45,9.012182,178.49,169.477818,71.86256067,71.08495956,9.012182,1560,2506,946,1917.666667,392.2222222,1560,2,14,12,6.666666667,4.888888889,2,2,6,4,3.666666667,1.555555556,2,96,175,79,127.3333333,31.77777778,96,1.3,1.9,0.6,1.59,0.206666667,1.3,2,2,0,2,0,2,0,2,2,0.666666667,0.888888889,0,0,2,2,0.666666667,0.888888889,0,0,14,14,4.666666667,6.222222222,0,2,18,16,8,6.666666667,2,0,0,0,0,0,0,0,4,4,1.333333333,1.777777778,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,0,8,8,4,2.666666667,0,7.89,22.2,14.31,16.84333333,5.968888889,7.89,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,194,227,33,205,14.66666667,194,0,0,0,0,8.422758109,14.16763796,0.612260591
203,mp-12580,225,36.73894374,7000,3,50,47,26,23,3,1,80,79,38,37,1,6.941,118.71,111.769,61.25075,54.30975,6.941,453.69,594.22,140.53,501.67,47.98,453.69,1,14,13,7,6,1,2,5,3,3.5,1.5,2,128,144,16,134.75,6.75,128,0.98,1.96,0.98,1.4025,0.4225,0.98,1,2,1,1.5,0.5,1,0,2,2,0.5,0.75,0,0,10,10,5,5,0,0,0,0,0,0,0,1,14,13,7,6,1,0,1,1,0.5,0.5,1,0,4,4,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.5,1.25,1,16.59333333,33.285,16.69166667,21.49166667,5.896666667,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,198.25,30.75,229,0,0,0,0,5.312280809,19.14606273,0.70391343
204,mp-12585,221,229.7745453,7000,24,45,21,39.75,7.875,45,49,59,10,56.5,3.75,59,51.9961,102.9055,50.9094,90.17815,19.091025,102.9055,2180,2237,57,2222.75,21.375,2237,6,9,3,8.25,1.125,9,4,5,1,4.75,0.375,5,139,142,3,141.25,1.125,142,1.66,2.28,0.62,2.125,0.2325,2.28,1,1,0,1,0,1,0,0,0,0,0,0,5,8,3,7.25,1.125,8,0,0,0,0,0,0,6,9,3,8.25,1.125,9,1,1,0,1,0,1,0,0,0,0,0,0,2,5,3,2.75,1.125,2,0,0,0,0,0,0,3,6,3,3.75,1.125,3,11.19,13.64,2.45,13.0275,0.91875,13.64,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225,0,0,0,0,10.8480346,13.80382199,0.76812104
205,mp-12593,221,242.6553356,7000,21,77,56,63,21,77,11,60,49,47.75,18.375,60,44.955912,192.217,147.261088,155.401728,55.222908,192.217,1814,2739,925,2507.75,346.875,2739,3,9,6,7.5,2.25,9,4,6,2,5.5,0.75,6,141,170,29,148.25,10.875,141,1.36,2.2,0.84,1.99,0.315,2.2,2,2,0,2,0,2,0,0,0,0,0,0,1,7,6,5.5,2.25,7,0,14,14,10.5,5.25,14,3,23,20,18,7.5,23,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,4.5,2.25,3,0,0,0,0,0,0,3,9,6,4.5,2.25,3,14.21,22.235,8.025,16.21625,3.009375,14.21,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.59E-06,2.38E-06,0,194,225,31,217.25,11.625,225,0,0,0,0,16.76164821,15.395302,0.780680833
206,mp-12595,51,266.3002545,7000,42,45,3,43.5,1.5,42,50,59,9,54.5,4.5,50,95.96,102.9055,6.9455,99.43275,3.47275,95.96,2237,2896,659,2566.5,329.5,2237,6,9,3,7.5,1.5,6,5,5,0,5,0,5,142,154,12,148,6,142,2.16,2.28,0.12,2.22,0.06,2.16,1,1,0,1,0,1,0,0,0,0,0,0,5,8,3,6.5,1.5,5,0,0,0,0,0,0,6,9,3,7.5,1.5,6,1,1,0,1,0,1,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,3,6,3,4.5,1.5,3,13.64,15.69,2.05,14.665,1.025,13.64,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,227,2,225,0,0,0,0,11.07724327,14.90401121,0.774155525
207,mp-126,225,243.7230673,20000,78,78,0,78,0,78,63,63,0,63,0,63,195.084,195.084,0,195.084,0,195.084,2041.4,2041.4,0,2041.4,0,2041.4,10,10,0,10,0,10,6,6,0,6,0,6,136,136,0,136,0,136,2.28,2.28,0,2.28,0,2.28,1,1,0,1,0,1,0,0,0,0,0,0,9,9,0,9,0,9,14,14,0,14,0,14,24,24,0,24,0,24,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,2,0,2,0,2,15.02,15.02,0,15.02,0,15.02,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225,0,0,0,0,20.60982479,15.71796953,0.655682318
208,mp-12608,225,244.7651961,7000,29,78,49,71.875,10.71875,78,63,64,1,63.125,0.21875,63,63.546,195.084,131.538,178.64175,28.7739375,195.084,1357.77,2041.4,683.63,1955.94625,149.5440625,2041.4,10,11,1,10.125,0.21875,10,4,6,2,5.75,0.4375,6,132,136,4,135.5,0.875,136,1.9,2.28,0.38,2.2325,0.083125,2.28,1,1,0,1,0,1,0,0,0,0,0,0,9,10,1,9.125,0.21875,9,0,14,14,12.25,3.0625,14,11,24,13,22.375,2.84375,24,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.875,0.21875,1,0,0,0,0,0,0,1,2,1,1.875,0.21875,2,11.07,15.02,3.95,14.52625,0.8640625,15.02,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225,-2,5,7,3.711842909,19.3875528,15.30062113,0.67356708
209,mp-12614,62,24.80237205,7000,20,29,9,23,4,20,7,64,57,26,25.33333333,7,40.078,63.546,23.468,47.90066667,10.43022222,40.078,1115,1357.77,242.77,1195.923333,107.8977778,1115,2,11,9,5,4,2,4,4,0,4,0,4,132,176,44,161.3333333,19.55555556,176,1,1.9,0.9,1.3,0.4,1,1,2,1,1.666666667,0.444444444,2,0,0,0,0,0,0,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,2,11,9,5,4,2,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0.444444444,0,11.07,37.77,26.7,28.87,11.86666667,37.77,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225,0,0,0,0,2.596147471,30.63806194,0.643687839
210,mp-12635,87,143.784306,7000,22,79,57,67.6,18.24,79,43,66,23,61.4,7.36,66,47.867,196.966569,149.099569,167.1466552,47.71186208,196.966569,1337.33,1941,603.67,1458.064,193.1744,1337.33,4,11,7,9.6,2.24,11,4,6,2,5.6,0.64,6,136,160,24,140.8,7.68,136,1.54,2.54,1,2.34,0.32,2.54,1,2,1,1.2,0.32,1,0,0,0,0,0,0,2,10,8,8.4,2.56,10,0,14,14,11.2,4.48,14,4,25,21,20.8,6.72,25,0,1,1,0.8,0.32,1,0,0,0,0,0,0,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,8,7,2.4,2.24,1,16.69,16.7,0.01,16.698,0.0032,16.7,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,225,31,218.8,9.92,225,-1,4,5,3.535533906,15.84879371,17.51259758,0.602058249
211,mp-1264,221,115.3972,20000,48,79,31,71.25,11.625,79,66,70,4,67,1.5,66,112.411,196.966569,84.555569,175.8276768,31.70833837,196.966569,594.22,1337.33,743.11,1151.5525,278.66625,1337.33,11,12,1,11.25,0.375,11,5,6,1,5.75,0.375,6,136,144,8,138,3,136,1.69,2.54,0.85,2.3275,0.31875,2.54,1,2,1,1.25,0.375,1,0,0,0,0,0,0,10,10,0,10,0,10,0,14,14,10.5,5.25,14,12,25,13,21.75,4.875,25,0,1,1,0.75,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.75,0.375,1,16.7,19.495,2.795,17.39875,1.048125,16.7,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,217.25,11.625,225,0,0,0,0,15.60060538,18.71521742,0.621372894
212,mp-12648,166,127.1359431,7000,4,22,18,5.894736842,3.390581717,4,43,67,24,64.47368421,4.520775623,67,9.012182,47.867,38.854818,13.10216284,7.318913086,9.012182,1560,1941,381,1600.105263,71.76731302,1560,2,4,2,2.210526316,0.376731302,2,2,4,2,2.210526316,0.376731302,2,96,160,64,102.7368421,12.05540166,96,1.54,1.57,0.03,1.566842105,0.00565097,1.57,2,2,0,2,0,2,0,0,0,0,0,0,0,2,2,0.210526316,0.376731302,0,0,0,0,0,0,0,2,4,2,2.210526316,0.376731302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.842105263,1.506925208,0,0,0,0,0,0,0,0,8,8,0.842105263,1.506925208,0,7.89,16.69,8.8,8.816315789,1.657617729,7.89,0,0,0,0,0,0,0,2.25E-05,2.25E-05,2.37E-06,4.24E-06,0,194,194,0,194,0,194,0,0,0,0,2.474406335,8.792675883,0.631038967
213,mp-1265,225,151.4974341,7000,8,12,4,10,2,8,68,87,19,77.5,9.5,68,15.9994,24.305,8.3056,20.1522,4.1528,15.9994,54.8,923,868.2,488.9,434.1,54.8,2,16,14,9,7,2,2,3,1,2.5,0.5,2,66,141,75,103.5,37.5,66,1.31,3.44,2.13,2.375,1.065,1.31,2,2,0,2,0,2,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4,2,2,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,9.105,22.89,13.785,15.9975,6.8925,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,103,91,12,-2,2,4,2.828427125,3.47850655,9.620081021,0.781799321
214,mp-12657,194,120.275181,7000,13,72,59,32.66666667,26.22222222,13,45,73,28,63.66666667,12.44444444,73,26.9815386,178.49,151.5084614,77.48435907,67.33709396,26.9815386,933.47,2506,1572.53,1457.646667,698.9022222,933.47,4,13,9,10,4,13,3,6,3,4,1.333333333,3,121,175,54,139,24,121,1.3,1.61,0.31,1.506666667,0.137777778,1.61,2,2,0,2,0,2,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,14,14,4.666666667,6.222222222,0,3,18,15,8,6.666666667,3,0,0,0,0,0,0,0,5,5,3.333333333,2.222222222,5,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,5,8,3,6,1.333333333,5,16.48,22.2,5.72,18.38666667,2.542222222,16.48,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,214.6666667,13.77777778,225,0,0,0,0,7.4201334,17.340093,0.614394876
